pond_id,species,ph,do_mgL,temp_C,ammonia_mgL,salinity_ppt,turbidity_ntu,water_quality_status,is_synthetic,split
pond_03638,shrimp,7.24,3.12,29.0,0.073,14.51,22.7,Acceptable,True,train
pond_03639,shrimp,9.04,5.54,27.5,0.053,13.7,33.1,Acceptable,True,train
pond_03640,shrimp,8.24,6.49,25.0,0.069,27.09,66.6,Poor,True,val
pond_03641,shrimp,8.09,5.73,28.3,0.113,15.96,43.8,Acceptable,True,train
pond_03642,shrimp,7.42,3.95,28.4,0.292,13.99,50.4,Critical,True,train
pond_03643,shrimp,8.01,4.75,31.9,0.113,5.5,60.7,Poor,True,train
pond_03644,shrimp,8.34,4.63,27.8,0.193,11.99,57.9,Critical,True,train
pond_03645,shrimp,8.25,2.82,30.5,0.378,19.9,48.2,Critical,True,test
pond_03646,shrimp,7.66,6.72,26.7,0.244,19.88,67.9,Critical,True,train
pond_03647,shrimp,7.97,5.31,30.6,0.077,13.42,38.6,Optimal,True,train
pond_03648,shrimp,7.69,4.98,24.6,0.115,13.72,50.4,Poor,True,train
pond_03649,shrimp,8.83,2.89,34.1,0.145,27.23,36.5,Critical,True,train
pond_03650,shrimp,8.45,4.19,29.2,0.324,31.83,60.4,Critical,True,train
pond_03651,shrimp,7.74,4.5,23.4,0.0,23.32,26.0,Poor,True,train
pond_03652,shrimp,7.42,6.15,27.9,0.0,25.58,6.3,Acceptable,True,test
pond_03653,shrimp,8.14,6.29,27.6,0.039,26.74,53.1,Acceptable,True,train
pond_03654,shrimp,7.75,4.79,28.1,0.0,29.18,19.6,Acceptable,True,train
pond_03655,shrimp,7.79,4.99,28.7,0.023,15.34,17.6,Optimal,True,train
pond_03656,shrimp,7.43,5.34,28.0,0.297,12.17,65.3,Critical,True,test
pond_03657,shrimp,7.49,5.58,27.7,0.16,27.08,59.3,Critical,True,train
pond_03658,shrimp,8.08,3.88,27.0,0.043,11.7,33.1,Acceptable,True,train
pond_03659,shrimp,7.87,4.89,31.3,0.0,11.34,0.0,Acceptable,True,train
pond_03660,shrimp,9.25,2.67,32.1,0.454,11.47,50.7,Critical,True,test
pond_03661,shrimp,8.3,5.77,28.9,0.169,16.28,53.3,Critical,True,train
pond_03662,shrimp,7.42,3.53,29.5,0.278,6.09,50.3,Critical,True,val
pond_03663,shrimp,7.23,3.92,27.0,0.19,9.12,49.4,Poor,True,train
pond_03664,shrimp,8.2,4.72,29.7,0.083,13.58,36.4,Optimal,True,train
pond_03665,shrimp,7.8,4.6,30.0,0.116,10.42,31.8,Acceptable,True,train
pond_03666,shrimp,8.67,5.06,29.0,0.0,22.84,17.9,Acceptable,True,test
pond_03667,shrimp,8.14,3.49,30.4,0.077,17.04,26.1,Acceptable,True,train
pond_03668,shrimp,7.01,4.86,30.2,0.075,20.17,46.4,Acceptable,True,train
pond_03669,shrimp,7.49,5.79,27.2,0.23,19.57,46.8,Critical,True,train
pond_03670,shrimp,7.66,5.48,32.1,0.079,15.86,55.8,Optimal,True,train
pond_03671,shrimp,8.22,5.15,29.0,0.0,22.43,11.9,Optimal,True,val
pond_03672,shrimp,7.47,3.08,33.2,0.0,19.49,6.8,Poor,True,test
pond_03673,shrimp,8.08,2.93,30.4,0.165,15.25,32.4,Critical,True,train
pond_03674,shrimp,7.33,1.78,33.8,0.25,7.74,19.6,Poor,True,train
pond_03675,shrimp,8.0,4.48,32.1,0.208,19.86,43.7,Critical,True,test
pond_03676,shrimp,8.19,5.62,30.0,0.0,10.06,13.8,Acceptable,True,train
pond_03677,shrimp,8.73,4.17,27.9,0.257,19.09,63.6,Critical,True,train
pond_03678,shrimp,8.12,5.53,28.0,0.0,17.43,23.6,Optimal,True,val
pond_03679,shrimp,7.59,4.27,30.7,0.418,9.52,71.9,Critical,True,val
pond_03680,shrimp,8.75,5.58,29.8,0.124,18.42,50.5,Poor,True,train
pond_03681,shrimp,7.91,6.19,28.2,0.0,18.05,18.9,Optimal,True,val
pond_03682,shrimp,8.39,1.58,31.3,0.678,18.07,81.9,Critical,True,train
pond_03683,shrimp,7.69,6.02,29.6,0.0,17.81,45.3,Optimal,True,test
pond_03684,shrimp,8.05,4.6,31.3,0.07,13.41,43.3,Optimal,True,val
pond_03685,shrimp,7.6,4.75,27.4,0.0,20.25,38.7,Optimal,True,train
pond_03686,shrimp,8.16,3.6,31.7,0.26,13.22,49.3,Critical,True,test
pond_03687,shrimp,8.4,4.54,30.6,0.191,11.09,50.5,Critical,True,val
pond_03688,shrimp,7.75,3.48,32.1,0.0,20.71,22.7,Acceptable,True,train
pond_03689,shrimp,7.72,3.09,31.7,0.22,22.15,35.7,Critical,True,train
pond_03690,shrimp,8.18,4.0,29.3,0.238,20.33,42.3,Critical,True,test
pond_03691,shrimp,7.59,3.65,29.1,0.191,15.86,51.7,Critical,True,train
pond_03692,shrimp,7.24,5.35,33.4,0.102,6.33,52.0,Poor,True,train
pond_03693,shrimp,8.18,5.04,28.9,0.121,25.15,43.3,Acceptable,True,val
pond_03694,shrimp,7.95,7.05,31.1,0.0,6.25,29.0,Acceptable,True,val
pond_03695,shrimp,7.94,5.47,28.7,0.0,20.22,28.0,Acceptable,True,train
pond_03696,shrimp,8.26,6.62,25.4,0.0,28.61,16.2,Poor,True,train
pond_03697,shrimp,8.33,4.26,26.8,0.181,17.82,51.9,Critical,True,train
pond_03698,shrimp,7.92,4.29,30.4,0.018,18.6,27.7,Optimal,True,train
pond_03699,shrimp,7.44,4.47,31.0,0.07,19.09,36.2,Optimal,True,train
pond_03700,shrimp,7.68,3.79,30.4,0.309,18.09,44.8,Critical,True,train
pond_03701,shrimp,8.29,3.55,32.0,0.17,29.93,40.1,Critical,True,train
pond_03702,shrimp,8.07,5.07,30.4,0.0,12.36,39.9,Optimal,True,train
pond_03703,shrimp,7.73,5.79,27.8,0.0,11.67,21.9,Optimal,True,train
pond_03704,shrimp,7.61,2.84,30.8,0.406,15.2,45.4,Critical,True,val
pond_03705,shrimp,8.31,5.04,29.9,0.001,26.57,33.7,Acceptable,True,val
pond_03706,shrimp,7.89,5.81,28.2,0.0,13.83,38.3,Optimal,True,train
pond_03707,shrimp,8.38,3.81,30.5,0.315,19.37,63.2,Poor,True,train
pond_03708,shrimp,8.44,3.92,29.7,0.27,22.89,50.1,Critical,True,train
pond_03709,shrimp,7.84,5.69,28.2,0.0,21.28,28.6,Optimal,True,train
pond_03710,shrimp,8.47,1.82,29.1,0.2,22.6,37.0,Critical,True,val
pond_03711,shrimp,8.07,3.95,32.6,0.343,24.8,72.0,Critical,True,train
pond_03712,shrimp,8.13,5.93,32.5,0.0,18.7,33.9,Optimal,True,train
pond_03713,shrimp,6.91,1.57,29.9,0.393,14.49,40.8,Critical,True,train
pond_03714,shrimp,7.51,5.75,29.6,0.059,17.81,53.3,Optimal,True,train
pond_03715,shrimp,7.54,6.31,26.3,0.0,15.14,44.3,Acceptable,True,train
pond_03716,shrimp,7.84,2.04,33.3,0.257,30.87,32.5,Critical,True,train
pond_03717,shrimp,8.06,4.8,31.8,0.0,14.07,25.1,Optimal,True,train
pond_03718,shrimp,8.08,5.55,31.2,0.01,19.66,39.8,Acceptable,True,train
pond_03719,shrimp,8.14,4.75,24.5,0.215,8.75,53.2,Critical,True,train
pond_03720,shrimp,7.66,3.93,29.6,0.268,17.73,66.4,Critical,True,train
pond_03721,shrimp,8.35,4.91,29.2,0.0,15.42,10.7,Optimal,True,train
pond_03722,shrimp,8.9,5.56,31.0,0.204,20.72,75.3,Critical,True,train
pond_03723,shrimp,7.82,4.42,28.5,0.0,20.86,34.2,Optimal,True,train
pond_03724,shrimp,7.67,4.89,29.0,0.165,24.79,58.5,Poor,True,test
pond_03725,shrimp,7.66,3.63,30.9,0.162,24.36,25.2,Critical,True,test
pond_03726,shrimp,8.04,5.29,27.8,0.0,16.64,7.8,Acceptable,True,test
pond_03727,shrimp,7.74,6.4,28.2,0.0,11.81,13.7,Optimal,True,train
pond_03728,shrimp,7.13,4.81,29.9,0.028,12.45,33.4,Acceptable,True,train
pond_03729,shrimp,7.27,3.57,32.4,0.343,18.67,50.5,Critical,True,train
pond_03730,shrimp,8.51,4.28,31.3,0.265,17.87,40.6,Critical,True,train
pond_03731,shrimp,8.64,3.19,31.9,0.147,18.42,35.0,Poor,True,train
pond_03732,shrimp,8.8,3.57,29.6,0.388,14.06,62.4,Critical,True,test
pond_03733,shrimp,8.11,5.35,32.8,0.028,24.9,40.0,Optimal,True,test
pond_03734,shrimp,7.5,7.81,25.7,0.0,8.9,45.6,Acceptable,True,train
pond_03735,shrimp,7.78,1.44,33.9,0.846,13.75,102.2,Critical,True,train
pond_03736,shrimp,7.25,4.21,34.2,0.017,11.08,39.8,Acceptable,True,train
pond_03737,shrimp,7.24,5.56,30.5,0.0,15.85,26.1,Acceptable,True,val
pond_03738,shrimp,8.13,2.85,31.3,0.346,23.86,49.6,Critical,True,test
pond_03739,shrimp,8.27,4.26,29.4,0.175,15.42,54.7,Critical,True,val
pond_03740,shrimp,8.98,4.23,29.0,0.204,17.56,46.0,Critical,True,train
pond_03741,shrimp,7.96,7.45,28.2,0.0,20.65,43.1,Optimal,True,val
pond_03742,shrimp,7.32,6.81,29.4,0.141,15.16,69.6,Poor,True,train
pond_03743,shrimp,7.94,3.36,30.7,0.497,19.1,67.1,Poor,True,train
pond_03744,shrimp,7.86,2.8,30.4,0.214,18.38,37.7,Critical,True,train
pond_03745,shrimp,7.75,4.54,33.9,0.0,10.78,27.1,Acceptable,True,train
pond_03746,shrimp,8.17,5.39,29.7,0.0,14.45,48.6,Optimal,True,train
pond_03747,shrimp,7.39,7.19,26.2,0.0,18.95,27.0,Acceptable,True,train
pond_03748,shrimp,8.07,2.54,33.1,0.466,24.05,57.7,Poor,True,train
pond_03749,shrimp,8.33,6.4,26.8,0.006,24.05,48.5,Acceptable,True,train
pond_03750,shrimp,8.71,4.26,28.3,0.493,28.53,93.4,Critical,True,train
pond_03751,shrimp,8.16,5.38,30.1,0.117,19.67,69.5,Acceptable,True,train
pond_03752,shrimp,8.52,4.51,30.4,0.0,14.73,18.4,Optimal,True,train
pond_03753,shrimp,7.78,7.95,26.3,0.0,16.65,29.6,Acceptable,True,train
pond_03754,shrimp,7.85,5.78,27.9,0.0,16.37,1.7,Acceptable,True,train
pond_03755,shrimp,8.67,5.31,26.2,0.0,14.76,0.0,Poor,True,val
pond_03756,shrimp,7.31,4.59,30.9,0.0,19.11,42.3,Optimal,True,val
pond_03757,shrimp,7.8,3.97,32.1,0.0,19.36,16.2,Optimal,True,val
pond_03758,shrimp,8.56,4.15,26.8,0.397,10.54,72.8,Critical,True,val
pond_03759,shrimp,7.89,6.51,31.7,0.084,22.98,63.2,Optimal,True,train
pond_03760,shrimp,7.86,6.16,31.5,0.0,6.9,34.6,Acceptable,True,test
pond_03761,shrimp,7.87,4.98,28.1,0.035,15.78,33.4,Optimal,True,train
pond_03762,shrimp,8.06,6.83,25.1,0.152,23.32,69.7,Critical,True,train
pond_03763,shrimp,8.54,7.9,27.1,0.01,20.34,74.3,Acceptable,True,val
pond_03764,shrimp,8.46,6.64,28.2,0.0,15.04,21.3,Optimal,True,val
pond_03765,shrimp,8.01,3.51,32.9,0.032,27.83,18.8,Poor,True,test
pond_03766,shrimp,8.55,4.77,29.2,0.049,14.58,34.0,Optimal,True,train
pond_03767,shrimp,8.17,3.34,27.3,0.3,5.99,48.6,Critical,True,train
pond_03768,shrimp,8.43,5.64,29.8,0.0,19.49,29.7,Optimal,True,val
pond_03769,shrimp,7.49,7.07,26.7,0.0,7.22,49.0,Acceptable,True,train
pond_03770,shrimp,8.87,5.99,30.6,0.34,12.43,79.0,Critical,True,val
pond_03771,shrimp,8.11,6.23,27.3,0.0,20.43,11.9,Acceptable,True,train
pond_03772,shrimp,6.63,5.72,27.7,0.0,14.47,31.1,Poor,True,val
pond_03773,shrimp,8.83,3.38,30.3,0.0,20.19,12.3,Acceptable,True,test
pond_03774,shrimp,8.0,4.13,33.4,0.0,10.63,23.3,Acceptable,True,train
pond_03775,shrimp,7.8,2.72,34.3,0.143,21.72,34.1,Critical,True,test
pond_03776,shrimp,7.7,6.05,27.2,0.0,7.7,25.5,Acceptable,True,train
pond_03777,shrimp,8.22,4.24,28.2,0.236,24.25,50.4,Critical,True,train
pond_03778,shrimp,7.56,5.11,30.6,0.014,14.39,43.0,Optimal,True,train
pond_03779,shrimp,7.71,5.69,32.1,0.046,25.42,46.0,Optimal,True,train
pond_03780,shrimp,7.72,6.55,24.7,0.0,12.38,33.9,Acceptable,True,train
pond_03781,shrimp,7.85,5.14,29.7,0.144,27.59,35.7,Poor,True,train
pond_03782,shrimp,7.74,6.19,28.4,0.0,11.73,33.0,Optimal,True,train
pond_03783,shrimp,8.43,8.08,25.3,0.0,7.13,35.0,Poor,True,train
pond_03784,shrimp,8.14,5.47,26.6,0.151,17.24,48.4,Poor,True,train
pond_03785,shrimp,8.2,5.77,28.3,0.0,23.79,1.5,Acceptable,True,train
pond_03786,shrimp,8.31,6.58,29.6,0.071,21.35,45.8,Acceptable,True,train
pond_03787,shrimp,7.95,5.0,31.7,0.0,23.4,22.6,Acceptable,True,train
pond_03788,shrimp,7.49,2.18,30.3,0.244,21.46,33.2,Critical,True,train
pond_03789,shrimp,8.9,3.37,31.6,0.0,12.49,8.8,Poor,True,train
pond_03790,shrimp,8.46,5.69,29.6,0.0,21.22,32.8,Optimal,True,train
pond_03791,shrimp,8.81,4.74,27.9,0.003,17.51,45.6,Acceptable,True,test
pond_03792,shrimp,8.52,6.64,29.1,0.0,13.1,49.1,Optimal,True,test
pond_03793,shrimp,7.77,6.61,31.0,0.0,17.99,16.3,Acceptable,True,train
pond_03794,shrimp,6.83,3.47,31.8,0.224,16.69,48.2,Critical,True,train
pond_03795,shrimp,7.39,3.65,29.2,0.25,24.79,62.8,Critical,True,test
pond_03796,shrimp,8.32,4.92,27.5,0.045,14.17,30.1,Optimal,True,test
pond_03797,shrimp,7.95,4.1,30.2,0.18,13.91,40.0,Critical,True,train
pond_03798,shrimp,7.79,6.36,30.6,0.0,13.16,0.0,Acceptable,True,val
pond_03799,shrimp,6.75,2.82,32.2,0.227,27.43,22.1,Critical,True,train
pond_03800,shrimp,7.99,6.1,28.0,0.023,13.47,45.4,Optimal,True,train
pond_03801,shrimp,7.46,6.87,28.0,0.123,24.13,59.1,Poor,True,train
pond_03802,shrimp,7.64,5.33,31.2,0.0,11.33,28.0,Optimal,True,train
pond_03803,shrimp,8.43,5.57,28.6,0.386,19.79,93.4,Critical,True,train
pond_03804,shrimp,7.49,4.88,28.5,0.101,18.44,46.3,Optimal,True,test
pond_03805,shrimp,7.53,6.27,32.3,0.0,23.78,14.5,Optimal,True,train
pond_03806,shrimp,8.09,5.33,26.5,0.515,22.99,65.7,Critical,True,train
pond_03807,shrimp,8.44,4.7,34.0,0.0,17.45,14.9,Acceptable,True,train
pond_03808,shrimp,7.8,4.98,28.2,0.132,14.05,46.6,Poor,True,train
pond_03809,shrimp,8.73,2.07,31.4,0.202,25.94,21.4,Critical,True,val
pond_03810,shrimp,7.36,4.54,29.3,0.0,13.5,12.9,Optimal,True,train
pond_03811,shrimp,7.27,4.45,30.1,0.247,4.53,59.2,Critical,True,val
pond_03812,shrimp,7.23,4.79,28.9,0.095,6.78,34.8,Acceptable,True,train
pond_03813,shrimp,7.17,3.49,31.4,0.437,8.12,74.5,Critical,True,val
pond_03814,shrimp,8.17,5.76,28.7,0.0,20.28,19.6,Optimal,True,train
pond_03815,shrimp,7.51,6.03,28.2,0.0,29.18,8.8,Acceptable,True,train
pond_03816,shrimp,7.29,3.35,33.5,0.172,5.78,30.4,Critical,True,train
pond_03817,shrimp,8.19,4.41,29.6,0.536,12.7,97.8,Critical,True,train
pond_03818,shrimp,8.41,3.94,28.0,0.298,17.49,56.7,Critical,True,train
pond_03819,shrimp,8.53,6.0,26.2,0.13,25.5,51.1,Poor,True,train
pond_03820,shrimp,8.44,5.33,33.6,0.12,12.67,51.7,Poor,True,test
pond_03821,shrimp,7.54,6.79,28.3,0.0,20.25,30.3,Optimal,True,test
pond_03822,shrimp,8.14,2.84,34.0,0.603,15.62,94.6,Critical,True,val
pond_03823,shrimp,8.25,6.95,30.4,0.0,31.34,49.2,Poor,True,train
pond_03824,shrimp,7.76,4.28,29.8,0.285,17.79,47.3,Critical,True,test
pond_03825,shrimp,8.08,3.48,29.9,0.324,18.96,59.7,Critical,True,test
pond_03826,shrimp,7.37,1.84,34.4,0.161,17.46,14.5,Critical,True,test
pond_03827,shrimp,7.69,4.82,24.7,0.0,14.72,22.4,Acceptable,True,test
pond_03828,shrimp,8.19,5.07,30.0,0.0,22.22,35.1,Optimal,True,train
pond_03829,shrimp,8.75,4.65,28.9,0.18,10.63,59.8,Critical,True,train
pond_03830,shrimp,8.58,4.17,29.0,0.0,5.99,14.0,Acceptable,True,train
pond_03831,shrimp,8.33,3.69,29.8,0.126,16.17,38.7,Poor,True,test
pond_03832,shrimp,8.04,3.66,28.9,0.233,21.49,35.8,Critical,True,train
pond_03833,shrimp,7.96,3.62,29.9,0.0,13.81,8.5,Acceptable,True,train
pond_03834,shrimp,7.28,6.03,29.4,0.0,18.03,29.8,Acceptable,True,test
pond_03835,shrimp,7.58,7.75,26.6,0.0,10.29,50.8,Acceptable,True,val
pond_03836,shrimp,7.6,6.81,30.3,0.0,22.84,10.3,Optimal,True,train
pond_03837,shrimp,8.29,5.19,31.1,0.363,20.59,68.2,Poor,True,train
pond_03838,shrimp,8.47,4.53,28.3,0.1,17.11,49.4,Optimal,True,train
pond_03839,shrimp,8.37,2.88,33.6,0.312,17.93,46.9,Critical,True,test
pond_03840,shrimp,8.59,4.91,32.4,0.0,9.34,40.2,Acceptable,True,train
pond_03841,shrimp,8.04,4.0,31.4,0.069,9.58,18.2,Optimal,True,test
pond_03842,shrimp,7.51,4.8,31.3,0.0,16.33,27.0,Optimal,True,val
pond_03843,shrimp,7.98,7.1,29.6,0.0,19.83,47.2,Optimal,True,test
pond_03844,shrimp,7.64,4.38,32.0,0.0,20.1,27.0,Optimal,True,train
pond_03845,shrimp,8.33,6.59,33.0,0.016,15.0,43.8,Optimal,True,val
pond_03846,shrimp,7.82,2.96,31.3,0.0,21.1,22.0,Acceptable,True,train
pond_03847,shrimp,7.95,5.68,28.2,0.094,24.81,49.0,Optimal,True,test
pond_03848,shrimp,8.35,5.2,29.4,0.096,16.51,50.5,Optimal,True,train
pond_03849,shrimp,7.63,3.27,30.8,0.0,18.7,7.4,Acceptable,True,val
pond_03850,shrimp,8.48,5.26,31.3,0.005,15.86,41.3,Optimal,True,train
pond_03851,shrimp,7.33,6.68,29.3,0.0,16.31,9.6,Acceptable,True,train
pond_03852,shrimp,8.15,7.78,28.3,0.0,17.93,2.8,Acceptable,True,train
pond_03853,shrimp,7.95,4.34,33.0,0.069,26.37,28.1,Acceptable,True,train
pond_03854,shrimp,8.41,3.16,27.1,0.615,22.03,95.9,Critical,True,test
pond_03855,shrimp,7.31,5.94,27.4,0.131,21.54,55.5,Poor,True,train
pond_03856,shrimp,7.23,6.49,26.6,0.131,14.5,67.8,Poor,True,train
pond_03857,shrimp,8.38,5.08,27.4,0.19,12.06,52.2,Critical,True,train
pond_03858,shrimp,7.8,4.31,32.2,0.181,19.14,44.1,Critical,True,train
pond_03859,shrimp,7.95,3.45,32.3,0.289,23.84,57.9,Critical,True,train
pond_03860,shrimp,7.67,4.68,29.3,0.0,26.48,27.2,Optimal,True,train
pond_03861,shrimp,8.46,5.72,30.6,0.141,3.51,49.4,Poor,True,train
pond_03862,shrimp,8.15,6.47,29.5,0.06,30.46,63.5,Acceptable,True,val
pond_03863,shrimp,8.12,3.99,26.9,0.287,19.29,54.0,Critical,True,test
pond_03864,shrimp,7.42,2.86,34.4,0.431,22.0,64.9,Critical,True,train
pond_03865,shrimp,8.25,2.07,32.5,0.303,7.43,43.7,Poor,True,train
pond_03866,shrimp,7.5,6.79,30.3,0.198,15.7,73.8,Critical,True,train
pond_03867,shrimp,7.67,6.36,27.6,0.015,21.53,35.8,Optimal,True,train
pond_03868,shrimp,7.32,2.53,29.0,0.63,10.54,82.4,Critical,True,train
pond_03869,shrimp,7.92,5.14,28.0,0.147,1.11,51.5,Critical,True,train
pond_03870,shrimp,8.53,4.4,29.7,0.169,18.85,32.3,Critical,True,train
pond_03871,shrimp,8.11,3.71,30.2,0.0,16.73,16.4,Optimal,True,train
pond_03872,shrimp,7.78,6.25,28.7,0.0,24.93,23.8,Optimal,True,train
pond_03873,shrimp,8.05,6.89,26.3,0.0,16.12,20.8,Acceptable,True,test
pond_03874,shrimp,8.05,3.84,34.2,0.246,16.52,38.2,Critical,True,train
pond_03875,shrimp,8.03,3.89,30.0,0.031,20.84,14.5,Optimal,True,train
pond_03876,shrimp,8.09,3.77,30.5,0.24,22.68,65.9,Critical,True,train
pond_03877,shrimp,7.48,5.11,28.6,0.041,13.1,42.2,Optimal,True,test
pond_03878,shrimp,8.05,5.19,26.1,0.0,22.19,41.4,Optimal,True,train
pond_03879,shrimp,7.12,4.84,29.3,0.0,14.13,16.7,Acceptable,True,train
pond_03880,shrimp,8.29,5.66,28.8,0.0,17.09,24.6,Optimal,True,train
pond_03881,shrimp,7.45,2.53,31.1,0.037,20.69,0.0,Poor,True,val
pond_03882,shrimp,8.59,3.35,31.5,0.463,21.65,72.4,Critical,True,train
pond_03883,shrimp,6.78,4.3,31.2,0.0,18.75,11.6,Acceptable,True,train
pond_03884,shrimp,8.84,6.09,31.7,0.0,11.06,13.2,Acceptable,True,val
pond_03885,shrimp,7.18,4.73,33.5,0.345,6.71,68.3,Critical,True,train
pond_03886,shrimp,7.4,4.56,30.4,0.322,15.97,47.8,Poor,True,train
pond_03887,shrimp,8.15,4.62,31.9,0.03,22.34,42.4,Optimal,True,train
pond_03888,shrimp,8.31,4.38,30.6,0.277,19.47,46.8,Critical,True,train
pond_03889,shrimp,7.86,7.23,25.3,0.037,18.33,59.1,Acceptable,True,train
pond_03890,shrimp,8.45,5.41,29.2,0.101,16.96,42.0,Optimal,True,train
pond_03891,shrimp,7.6,6.86,27.6,0.0,18.7,9.1,Acceptable,True,train
pond_03892,shrimp,7.8,3.03,30.0,0.435,11.53,54.7,Critical,True,train
pond_03893,shrimp,7.85,4.31,27.8,0.207,21.29,48.4,Critical,True,test
pond_03894,shrimp,7.73,4.77,30.8,0.213,21.65,63.4,Critical,True,train
pond_03895,shrimp,7.03,4.8,31.7,0.0,15.05,15.0,Optimal,True,train
pond_03896,shrimp,7.99,6.96,32.1,0.0,19.4,25.4,Optimal,True,val
pond_03897,shrimp,7.94,1.66,33.1,0.401,7.56,47.8,Critical,True,train
pond_03898,shrimp,8.54,5.77,25.8,0.0,17.99,21.1,Poor,True,test
pond_03899,shrimp,7.36,5.43,26.9,0.0,16.27,0.0,Acceptable,True,train
pond_03900,shrimp,7.68,3.33,35.9,0.239,23.93,43.9,Critical,True,train
pond_03901,shrimp,8.6,6.27,31.7,0.088,15.91,57.9,Optimal,True,train
pond_03902,shrimp,8.15,5.72,30.0,0.0,21.78,37.4,Optimal,True,train
pond_03903,shrimp,8.27,2.86,29.6,0.417,14.85,51.0,Critical,True,train
pond_03904,shrimp,8.23,6.67,29.4,0.0,4.43,48.1,Acceptable,True,test
pond_03905,shrimp,8.23,7.77,25.2,0.0,15.76,40.2,Acceptable,True,test
pond_03906,shrimp,8.91,5.58,27.8,0.043,18.08,42.7,Acceptable,True,train
pond_03907,shrimp,8.05,2.93,29.3,0.585,17.83,67.0,Critical,True,train
pond_03908,shrimp,7.49,5.05,27.9,0.0,17.91,20.7,Optimal,True,test
pond_03909,shrimp,8.32,5.71,28.2,0.151,14.21,55.5,Poor,True,train
pond_03910,shrimp,7.72,4.46,35.1,0.0,15.22,16.4,Acceptable,True,train
pond_03911,shrimp,7.95,2.83,28.9,0.132,10.81,24.1,Poor,True,train
pond_03912,shrimp,8.19,3.71,30.1,0.474,6.02,63.9,Critical,True,train
pond_03913,shrimp,7.59,5.97,30.0,0.0,16.41,15.8,Optimal,True,train
pond_03914,shrimp,7.74,6.25,30.8,0.0,12.9,35.2,Optimal,True,val
pond_03915,shrimp,8.24,5.6,28.4,0.42,22.94,87.2,Critical,True,test
pond_03916,shrimp,7.73,5.43,32.2,0.199,5.0,60.5,Critical,True,test
pond_03917,shrimp,8.49,5.08,30.5,0.0,18.6,25.3,Optimal,True,train
pond_03918,shrimp,7.51,6.73,26.7,0.0,28.67,28.7,Acceptable,True,train
pond_03919,shrimp,7.51,5.04,29.3,0.099,15.99,36.6,Optimal,True,val
pond_03920,shrimp,8.95,5.48,29.1,0.254,16.98,66.2,Critical,True,test
pond_03921,shrimp,7.23,3.46,29.0,0.0,19.34,20.0,Acceptable,True,train
pond_03922,shrimp,7.99,5.36,30.6,0.0,19.77,18.8,Optimal,True,train
pond_03923,shrimp,8.93,2.92,30.9,0.34,14.75,54.3,Critical,True,train
pond_03924,shrimp,7.99,5.36,30.6,0.0,11.45,6.4,Acceptable,True,val
pond_03925,shrimp,8.67,4.07,30.2,0.0,20.59,21.8,Optimal,True,train
pond_03926,shrimp,8.33,5.19,29.7,0.0,6.51,38.3,Acceptable,True,val
pond_03927,shrimp,8.0,4.95,24.8,0.11,21.58,39.3,Poor,True,val
pond_03928,shrimp,7.93,3.73,31.2,0.003,14.85,12.7,Optimal,True,train
pond_03929,shrimp,6.94,4.95,30.6,0.22,17.02,47.1,Critical,True,train
pond_03930,shrimp,7.84,6.3,27.3,0.0,14.11,51.1,Optimal,True,val
pond_03931,shrimp,8.12,5.94,30.1,0.0,24.87,26.8,Optimal,True,train
pond_03932,shrimp,8.12,3.03,30.9,0.46,18.37,73.2,Critical,True,train
pond_03933,shrimp,9.23,2.3,32.1,0.312,15.23,46.8,Critical,True,val
pond_03934,shrimp,8.14,3.32,30.6,0.0,15.08,19.9,Acceptable,True,train
pond_03935,shrimp,8.32,3.33,30.2,0.371,16.19,72.4,Critical,True,train
pond_03936,shrimp,8.58,6.11,31.6,0.0,30.18,29.5,Acceptable,True,train
pond_03937,shrimp,8.27,6.59,28.8,0.0,9.76,43.6,Optimal,True,val
pond_03938,shrimp,7.96,3.36,30.4,0.069,22.96,30.3,Poor,True,test
pond_03939,shrimp,7.96,7.23,28.1,0.072,20.12,52.5,Optimal,True,train
pond_03940,shrimp,7.82,5.67,31.9,0.101,25.47,30.4,Optimal,True,test
pond_03941,shrimp,8.22,3.81,26.0,0.095,20.46,31.6,Poor,True,train
pond_03942,shrimp,7.91,3.07,31.3,0.095,17.02,36.8,Optimal,True,train
pond_03943,shrimp,8.31,2.8,29.5,0.199,22.61,30.0,Critical,True,train
pond_03944,shrimp,7.5,4.12,31.6,0.152,18.26,61.4,Poor,True,train
pond_03945,shrimp,8.07,5.29,27.8,0.0,21.15,14.8,Optimal,True,train
pond_03946,shrimp,8.78,4.76,29.7,0.106,24.86,39.3,Acceptable,True,train
pond_03947,shrimp,7.89,2.33,29.6,0.202,17.51,41.8,Poor,True,train
pond_03948,shrimp,8.92,2.83,30.5,0.205,14.67,37.5,Critical,True,train
pond_03949,shrimp,8.08,5.74,27.2,0.043,13.46,59.4,Optimal,True,train
pond_03950,shrimp,7.97,5.16,30.9,0.0,19.48,9.9,Optimal,True,train
pond_03951,shrimp,8.06,3.48,25.4,0.354,12.17,51.4,Critical,True,val
pond_03952,shrimp,7.84,3.66,28.0,0.0,15.08,15.1,Optimal,True,train
pond_03953,shrimp,7.01,6.96,26.1,0.0,11.68,29.8,Poor,True,train
pond_03954,shrimp,8.44,2.83,31.3,0.0,19.8,13.0,Acceptable,True,train
pond_03955,shrimp,9.1,4.54,30.4,0.0,12.86,33.4,Poor,True,test
