image_path,label,species,split_x,is_augmented,fold,split_y,ph,temperature,dissolved_oxygen,salinity,ammonia,turbidity,temp_do_ratio,ammonia_toxicity_index,stress_score
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_175.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,val,6.21,28.44,4.68,31.96,0.667,26.56,6.076910092072454,0.12305957682259308,3.451
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_177.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,5.63,29.99,3.86,18.44,0.04,34.8,7.769409923808487,0.0020468991630175617,1.363
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_178.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,val,6.69,30.38,3.37,22.61,0.006,49.51,9.01481004507405,0.0035710753277792186,1.0559999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_181.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,6.98,30.5,2.88,32.12,0.237,64.82,10.590241006107618,0.27612655632223826,2.04
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_185.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,val,5.55,28.95,2.25,29.77,0.049,48.72,12.866609481735637,0.002013282133189153,1.9060000000000001
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_186.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,val,6.44,27.19,2.72,31.28,0.356,40.32,9.996286778357431,0.1066397693039211,2.7259999999999995
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_188.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,5.33,30.25,3.46,25.7,0.078,44.48,8.742749298412432,0.002017808620072207,1.725
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_189.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,train,5.61,32.68,3.8,25.49,0.226,24.47,8.599977368480609,0.012035121480689125,2.1310000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_190.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,train,6.43,30.43,2.86,36.03,0.238,35.6,10.639822937682036,0.07797204068748817,2.215
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_191.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,5.53,30.21,2.56,30.28,0.027,58.91,11.800735153378307,0.0011055400513522542,1.7309999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_192.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,train,6.44,31.26,1.85,30.07,0.161,43.0,16.897205961048858,0.055446589887530144,2.207
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_195.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,5.76,29.78,1.0,29.62,0.227,36.54,29.77970220297797,0.015560034011181677,2.93
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_197.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,5.45,30.15,4.37,22.36,0.198,38.07,6.899297713277544,0.0067299602339077665,1.896
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_201.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,5.38,32.02,3.66,19.76,0.114,52.99,8.748609976475475,0.003502564731055386,1.794
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_202.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,6.85,33.84,3.28,26.19,0.166,41.9,10.317041716336233,0.15907371868123316,1.6750000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_204.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,train,5.77,25.51,4.21,28.76,0.303,41.2,6.059368030004681,0.018205938797522726,2.2680000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_205.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,val,4.42,32.09,2.06,30.0,0.709,28.08,15.577594283522897,0.0023937343040274102,4.942
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_206.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,6.58,29.87,3.53,32.06,0.095,33.28,8.461732403024355,0.04315377761876163,1.3969999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_207.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,train,6.32,29.73,3.35,31.57,0.108,50.88,8.87460037432724,0.02683358235516555,1.581
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_208.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,val,5.29,28.84,4.83,36.02,0.027,44.03,5.971002130430372,0.0006073219971758379,1.1219999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_209.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,6.06,27.48,3.14,33.99,0.102,45.99,8.751564485463422,0.012872914699643597,1.698
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_21.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,train,5.6,31.66,3.25,27.13,0.16,42.07,9.741508487666191,0.008066606732623176,2.035
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_210.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_212.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,train,6.29,31.54,4.1,30.71,0.374,59.22,7.692664164233747,0.09200115561984766,2.4290000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_216.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,6.2,32.52,1.73,33.22,1.001,46.35,18.797579204744483,0.20636906938181707,5.674999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_218.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,5.89,31.57,2.73,33.1,0.01,57.86,11.564060204907674,0.0009802448588787111,1.504
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_219.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,train,5.15,31.47,3.51,23.89,0.338,28.99,8.965786422260905,0.0060099856427584,2.8040000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_22.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,train,5.48,34.97,3.43,27.97,0.06,28.32,10.195305553045033,0.0025345850798990065,1.6169999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_224.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,train,5.71,29.05,3.99,20.47,1.114,29.76,7.280683507058879,0.06638826500125342,5.596
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_225.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,6.39,30.25,5.22,27.09,0.025,50.63,5.795008055540124,0.007425494469947212,0.6670000000000001
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_226.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,train,6.01,34.01,2.01,27.02,0.176,49.47,16.92031382928443,0.024500745045897773,2.348
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_227.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,val,6.43,28.98,4.45,31.97,0.108,56.31,6.512344916078841,0.033696293162890446,1.218
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_229.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,train,5.41,27.79,2.94,29.82,0.038,44.34,9.452348801534688,0.0010857557418078305,1.6969999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_231.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,train,6.46,29.47,2.94,28.95,0.608,49.55,10.023775429335274,0.20670153722184706,3.662
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_232.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,train,5.36,29.12,2.96,28.01,0.394,31.25,9.837804602011479,0.010513506409258981,3.13
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_233.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,5.33,33.89,4.22,23.02,0.157,40.98,8.030786656903658,0.0045502076113908855,1.813
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_235.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,6.32,33.31,3.52,24.74,0.193,33.35,9.46304129817813,0.05372691857967354,1.87
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_236.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,5.0,32.63,1.49,23.37,0.373,56.79,21.899181884685337,0.0048683960000000005,3.5949999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_239.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,val,6.3,29.86,4.04,31.09,0.013,40.04,7.391070814181154,0.0030980837016984773,1.0
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_240.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,train,5.25,28.86,3.36,29.3,0.017,47.31,8.589260151011455,0.00034898377766131856,1.535
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_241.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,train,7.19,32.76,1.78,12.31,0.152,47.84,18.40439098656749,0.3084945332082834,1.9669999999999996
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_244.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,5.92,34.97,3.52,28.66,0.272,46.32,9.934630867525945,0.031646415634100915,2.306
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_249.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,val,6.19,28.23,3.46,21.81,0.34,47.04,8.158935956832496,0.05946340668658317,2.515
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_250.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,train,5.16,29.5,3.86,29.34,0.06,59.27,7.642467247494178,0.0010233713576881169,1.584
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_254.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,6.32,30.87,3.5,27.54,0.284,33.17,8.819974800072,0.07326810529155138,2.2399999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_255.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,train,7.48,28.46,3.86,22.75,1.067,29.11,7.373037893684214,3.6682532120855376,4.916
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_259.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,train,6.34,25.82,3.04,25.75,0.447,37.98,8.493393113838442,0.10100055317311483,3.024
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_26.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,train,6.02,31.51,3.29,28.01,0.297,52.3,9.577478487907332,0.03919808441231157,2.4450000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_260.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,val,5.88,28.98,2.83,27.3,0.138,29.66,10.240246500895756,0.012134935124638849,1.9889999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_261.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,6.41,29.37,2.38,24.74,0.061,46.56,12.340284284519814,0.018420175890140857,1.657
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_263.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,train,5.44,33.56,4.13,24.0,0.286,32.78,8.1258883150404,0.01057421110849291,2.323
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_267.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_270.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,6.28,27.87,1.61,27.05,0.443,41.0,17.310451487878957,0.09410239705147451,3.455
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_271.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,train,6.51,29.4,3.07,30.75,0.408,38.58,9.576516037407044,0.15526282534409097,2.8080000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_272.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,6.03,30.04,4.44,36.22,0.363,48.97,6.765750527588902,0.046737614777398365,2.3609999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_273.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,train,5.46,31.29,3.18,29.29,0.056,46.17,9.83959169939717,0.0020214061444154257,1.682
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_274.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_278.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,train,6.14,27.93,2.94,33.56,0.158,44.62,9.499967687184737,0.0243662117465466,1.9580000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_279.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,train,5.05,28.23,5.24,28.18,0.003,42.57,5.387394298865842,3.80094971579333e-05,0.9749999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_28.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,train,6.43,28.26,3.09,26.66,0.04,63.09,9.145601470545403,0.012170043769435935,1.354
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_280.jpg,Fungal diseases Saprolegniasis,fish,train,True,1,val,6.64,30.09,3.03,27.45,0.729,37.22,9.930660294850512,0.383009642193828,4.065
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_281.jpg,Fungal diseases Saprolegniasis,fish,train,True,0,train,5.83,30.32,4.49,31.79,0.257,44.57,6.752768924790813,0.02107280321667367,1.9820000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_285.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_286.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,train,6.78,33.43,2.19,30.55,0.287,68.23,15.264770480500088,0.23124814872910723,2.5069999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_287.jpg,Fungal diseases Saprolegniasis,fish,train,True,4,train,6.23,33.42,2.63,31.18,0.283,42.69,12.707176018342137,0.06424700284348739,2.5239999999999996
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_293.jpg,Fungal diseases Saprolegniasis,fish,train,True,2,val,5.07,33.62,3.24,25.92,0.123,46.64,10.376511183607457,0.001943402745215697,2.049
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Fungal diseases Saprolegniasis\Fungal diseases Saprolegniasis_aug_295.jpg,Fungal diseases Saprolegniasis,fish,train,True,3,train,6.26,29.24,2.52,30.63,0.739,37.78,11.603128559013653,0.1572830049806144,4.372
